"","TRIPID","CUMUSIGHTID","SPECIES","COMNAME","TEAM","DETECTED","PERPDIST","SIZEBEST","SIGHTTIME","GLAREMAG_WAVG","SEASTATE_WAVG","SWELLHEIGHT"
"260","HB1103",9362,"SPWH","Whale, Sperm","upper",1,4134.193,1,10.888,1.9100591956208,3.42330164913669,0.3
"261","HB1103",9363,"BASH","Shark, Basking","lower",0,2218.157,1,10.906,2.47647293114129,2.52352706885871,0.3
"262","HB1103",9363,"BASH","Shark, Basking","upper",1,2218.157,1,10.906,2.47647293114129,2.52352706885871,0.3
"263","HB1103",9368,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",0,26.62006,1,11.044,2.50198993902823,2.42836221545633,0.3
"264","HB1103",9368,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",1,26.62006,1,11.044,2.50198993902823,2.42836221545633,0.3
"265","HB1103",9369,"BASH","Shark, Basking","lower",0,25,1,11.071,2.50198993902823,2.42836221545633,0.3
"266","HB1103",9369,"BASH","Shark, Basking","upper",1,25,1,11.071,2.50198993902823,2.42836221545633,0.3
"267","HB1103",9365,"GRAM","Dolphin, Risso's","lower",0,564.7799,6,10.97,2.50198993902823,2.42836221545633,0.3
"268","HB1103",9365,"GRAM","Dolphin, Risso's","upper",1,564.7799,6,10.97,2.50198993902823,2.42836221545633,0.3
"269","HB1103",9367,"UNLW","Whale, Unid. Large","lower",0,8269.774,1,11.041,2.50198993902823,2.42836221545633,0.3
"270","HB1103",9367,"UNLW","Whale, Unid. Large","upper",1,8269.774,1,11.041,2.50198993902823,2.42836221545633,0.3
"271","HB1103",9364,"UNDO","Dolphin, unid","upper",0,5710.977,1,10.941,2.50198993902823,2.42836221545633,0.3
"272","HB1103",9364,"UNDO","Dolphin, unid","lower",1,5710.977,1,10.941,2.50198993902823,2.42836221545633,0.3
"273","HB1103",9371,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,938.2969,1,11.128,2.50198993902823,2.42836221545633,0.3
"274","HB1103",9371,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,938.2969,1,11.128,2.50198993902823,2.42836221545633,0.3
"275","HB1103",9372,"BODO","Dolphin, Bottlenose","upper",0,500,1,11.16,2.50198993902823,2.42836221545633,0.3
"276","HB1103",9372,"BODO","Dolphin, Bottlenose","lower",1,500,1,11.16,2.50198993902823,2.42836221545633,0.3
"277","HB1103",9366,"GRAM","Dolphin, Risso's","upper",1,801.4862,8,11.187,2.50198993902823,2.42836221545633,0.3
"278","HB1103",9366,"GRAM","Dolphin, Risso's","lower",1,801.4862,8,11.187,2.50198993902823,2.42836221545633,0.3
"279","HB1103",9373,"UNK","Unknown","upper",0,1180.734,1,11.19,2.50198993902823,2.42836221545633,0.3
"280","HB1103",9373,"UNK","Unknown","lower",1,1180.734,1,11.19,2.50198993902823,2.42836221545633,0.3
"281","HB1103",9374,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,272.4793,1,11.235,2.50198993902823,2.42836221545633,0.3
"282","HB1103",9374,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,272.4793,1,11.235,2.50198993902823,2.42836221545633,0.3
"283","HB1103",9376,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",0,285.317,1,11.271,2.50198993902823,2.42836221545633,0.3
"284","HB1103",9376,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",1,285.317,1,11.271,2.50198993902823,2.42836221545633,0.3
"285","HB1103",9378,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,1207.184,1,11.304,2.50198993902823,2.42836221545633,0.3
"286","HB1103",9378,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,1207.184,1,11.304,2.50198993902823,2.42836221545633,0.3
"287","HB1103",9375,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,389.6264,1,11.254,2.50198993902823,2.42836221545633,0.3
"288","HB1103",9375,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,389.6264,1,11.254,2.50198993902823,2.42836221545633,0.3
"289","HB1103",9377,"UNK","Unknown","upper",0,316.9068,1,11.294,2.50198993902823,2.42836221545633,0.3
"290","HB1103",9377,"UNK","Unknown","lower",1,316.9068,1,11.294,2.50198993902823,2.42836221545633,0.3
"291","HB1103",9379,"BASH","Shark, Basking","upper",0,548.9217,1,11.363,2.50198993902823,2.42836221545633,0.3
"292","HB1103",9379,"BASH","Shark, Basking","lower",1,548.9217,1,11.363,2.50198993902823,2.42836221545633,0.3
"293","HB1103",9382,"TUNA","Fish, Tuna sp","lower",0,1049.068,6,11.426,2.50198993902823,2.42836221545633,0.3
"294","HB1103",9382,"TUNA","Fish, Tuna sp","upper",1,1049.068,6,11.426,2.50198993902823,2.42836221545633,0.3
"295","HB1103",9383,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",0,1630.349,1,11.426,2.50198993902823,2.42836221545633,0.3
"296","HB1103",9383,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",1,1630.349,1,11.426,2.50198993902823,2.42836221545633,0.3
"297","HB1103",9381,"TUNA","Fish, Tuna sp","lower",0,267.0703,10,11.415,2.50198993902823,2.42836221545633,0.3
"298","HB1103",9381,"TUNA","Fish, Tuna sp","upper",1,267.0703,10,11.415,2.50198993902823,2.42836221545633,0.3
"299","HB1103",9385,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,1266.056,1,11.504,2.06729460699536,2.99684981804076,0.3
"300","HB1103",9385,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,1266.056,1,11.504,2.06729460699536,2.99684981804076,0.3
"301","HB1103",9386,"UNDO","Dolphin, unid","upper",0,1579.185,2,11.507,2.06729460699536,2.99684981804076,0.3
"302","HB1103",9386,"UNDO","Dolphin, unid","lower",1,1579.185,2,11.507,2.06729460699536,2.99684981804076,0.3
"303","HB1103",9387,"TUNA","Fish, Tuna sp","lower",0,445.3069,15,11.551,2.06729460699536,2.99684981804076,0.3
"304","HB1103",9387,"TUNA","Fish, Tuna sp","upper",1,445.3069,15,11.551,2.06729460699536,2.99684981804076,0.3
"305","HB1103",9388,"TUNA","Fish, Tuna sp","lower",0,1716.678,2,11.562,2.06729460699536,2.99684981804076,0.3
"306","HB1103",9388,"TUNA","Fish, Tuna sp","upper",1,1716.678,2,11.562,2.06729460699536,2.99684981804076,0.3
"307","HB1103",9389,"TUNA","Fish, Tuna sp","lower",0,34.20201,20,11.584,2.06729460699536,2.99684981804076,0.3
"308","HB1103",9389,"TUNA","Fish, Tuna sp","upper",1,34.20201,20,11.584,2.06729460699536,2.99684981804076,0.3
"309","HB1103",9384,"TUNA","Fish, Tuna sp","lower",0,283.4686,6,11.467,2.06729460699536,2.99684981804076,0.3
"310","HB1103",9384,"TUNA","Fish, Tuna sp","upper",1,283.4686,6,11.467,2.06729460699536,2.99684981804076,0.3
"311","HB1103",9390,"TUNA","Fish, Tuna sp","lower",0,4701.231,6,11.621,2.06729460699536,2.99684981804076,0.3
"312","HB1103",9390,"TUNA","Fish, Tuna sp","upper",1,4701.231,6,11.621,2.06729460699536,2.99684981804076,0.3
"313","HB1103",9392,"TUNA","Fish, Tuna sp","lower",0,1753.069,2,11.651,2.06729460699536,2.99684981804076,0.3
"314","HB1103",9392,"TUNA","Fish, Tuna sp","upper",1,1753.069,2,11.651,2.06729460699536,2.99684981804076,0.3
"315","HB1103",9391,"TUNA","Fish, Tuna sp","lower",0,615.4271,4,11.639,2.06729460699536,2.99684981804076,0.3
"316","HB1103",9391,"TUNA","Fish, Tuna sp","upper",1,615.4271,4,11.639,2.06729460699536,2.99684981804076,0.3
"317","HB1103",9393,"UNDO","Dolphin, unid","lower",0,2378.683,5,11.658,2.06729460699536,2.99684981804076,0.3
"318","HB1103",9393,"UNDO","Dolphin, unid","upper",1,2378.683,5,11.658,2.06729460699536,2.99684981804076,0.3
"319","HB1103",9395,"BASH","Shark, Basking","lower",0,162.0384,1,11.728,2.06729460699536,2.99684981804076,0.3
"320","HB1103",9395,"BASH","Shark, Basking","upper",1,162.0384,1,11.728,2.06729460699536,2.99684981804076,0.3
"321","HB1103",9396,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,550.2449,1,11.755,2.06729460699536,2.99684981804076,0.3
"322","HB1103",9396,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,550.2449,1,11.755,2.06729460699536,2.99684981804076,0.3
"323","HB1103",9397,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,478.0862,1,11.763,2.06729460699536,2.99684981804076,0.3
"324","HB1103",9397,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,478.0862,1,11.763,2.06729460699536,2.99684981804076,0.3
"325","HB1103",9398,"BASH","Shark, Basking","lower",0,851.8587,2,11.789,2.06729460699536,2.99684981804076,0.3
"326","HB1103",9398,"BASH","Shark, Basking","upper",1,851.8587,2,11.789,2.06729460699536,2.99684981804076,0.3
"327","HB1103",9399,"TUNA","Fish, Tuna sp","lower",0,2664.241,2,11.797,2.06729460699536,2.99684981804076,0.3
"328","HB1103",9399,"TUNA","Fish, Tuna sp","upper",1,2664.241,2,11.797,2.06729460699536,2.99684981804076,0.3
"329","HB1103",9394,"TUNA","Fish, Tuna sp","lower",0,1038.772,3,11.717,2.06729460699536,2.99684981804076,0.3
"330","HB1103",9394,"TUNA","Fish, Tuna sp","upper",1,1038.772,3,11.717,2.06729460699536,2.99684981804076,0.3
"331","HB1103",9403,"UNDO","Dolphin, unid","upper",0,0,1,11.902,2.06729460699536,2.99684981804076,0.3
"332","HB1103",9403,"UNDO","Dolphin, unid","lower",1,0,1,11.902,2.06729460699536,2.99684981804076,0.3
"333","HB1103",9404,"UNDO","Dolphin, unid","upper",0,142.0942,1,11.942,2.33515465372295,2.33444059255307,0.3
"334","HB1103",9404,"UNDO","Dolphin, unid","lower",1,142.0942,1,11.942,2.33515465372295,2.33444059255307,0.3
"335","HB1103",9402,"UNDO","Dolphin, unid","upper",0,77.25393,5,11.871,2.06729460699536,2.99684981804076,0.3
"336","HB1103",9402,"UNDO","Dolphin, unid","lower",1,77.25393,5,11.871,2.06729460699536,2.99684981804076,0.3
"337","HB1103",9405,"BODO","Dolphin, Bottlenose","upper",1,645.7125,20,11.952,2.33515465372295,2.33444059255307,0.3
"338","HB1103",9405,"BODO","Dolphin, Bottlenose","lower",1,645.7125,20,11.952,2.33515465372295,2.33444059255307,0.3
"339","HB1103",9401,"TUNA","Fish, Tuna sp","lower",0,0,3,11.868,2.06729460699536,2.99684981804076,0.3
"340","HB1103",9401,"TUNA","Fish, Tuna sp","upper",1,0,3,11.868,2.06729460699536,2.99684981804076,0.3
"341","HB1103",9407,"UNDO","Dolphin, unid","upper",0,409.9628,4,12.109,1.99777444654957,2.5397751197494,0.3
"342","HB1103",9407,"UNDO","Dolphin, unid","lower",1,409.9628,4,12.109,1.99777444654957,2.5397751197494,0.3
"343","HB1103",9408,"BODO","Dolphin, Bottlenose","upper",1,521.3697,8,12.178,1.99777444654957,2.5397751197494,0.3
"344","HB1103",9408,"BODO","Dolphin, Bottlenose","lower",1,521.3697,8,12.178,1.99777444654957,2.5397751197494,0.3
"345","HB1103",9409,"UNDO","Dolphin, unid","upper",0,334.4667,6,12.221,1.99777444654957,2.5397751197494,0.3
"346","HB1103",9409,"UNDO","Dolphin, unid","lower",1,334.4667,6,12.221,1.99777444654957,2.5397751197494,0.3
"347","HB1103",9411,"PSDO","Dolphin, Pantropical Spotted","upper",0,184.7075,6,12.38,1.99777444654957,2.5397751197494,0.3
"348","HB1103",9411,"PSDO","Dolphin, Pantropical Spotted","lower",1,184.7075,6,12.38,1.99777444654957,2.5397751197494,0.3
"349","HB1103",9410,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",0,830.775,1,12.268,1.99777444654957,2.5397751197494,0.3
"350","HB1103",9410,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",1,830.775,1,12.268,1.99777444654957,2.5397751197494,0.3
"351","HB1103",9413,"BODO","Dolphin, Bottlenose","upper",0,911.6794,10,12.585,1.99777444654957,2.5397751197494,0.3
"352","HB1103",9413,"BODO","Dolphin, Bottlenose","lower",1,911.6794,10,12.585,1.99777444654957,2.5397751197494,0.3
"353","HB1103",9415,"UNDO","Dolphin, unid","lower",0,4773.755,1,12.641,1.59538960507508,2.77334580490172,0.3
"354","HB1103",9415,"UNDO","Dolphin, unid","upper",1,4773.755,1,12.641,1.59538960507508,2.77334580490172,0.3
"355","HB1103",9412,"BODO","Dolphin, Bottlenose","upper",1,1014.037,6,12.479,1.99777444654957,2.5397751197494,0.3
"356","HB1103",9412,"BODO","Dolphin, Bottlenose","lower",1,1014.037,6,12.479,1.99777444654957,2.5397751197494,0.3
"357","HB1103",9418,"BODO","Dolphin, Bottlenose","upper",1,184.6734,1,12.764,1.59538960507508,2.77334580490172,0.3
"358","HB1103",9418,"BODO","Dolphin, Bottlenose","lower",1,184.6734,1,12.764,1.59538960507508,2.77334580490172,0.3
"359","HB1103",9420,"BODO","Dolphin, Bottlenose","upper",0,489.604,2,12.719,1.59538960507508,2.77334580490172,0.3
"360","HB1103",9420,"BODO","Dolphin, Bottlenose","lower",1,489.604,2,12.719,1.59538960507508,2.77334580490172,0.3
"361","HB1103",9422,"UNDO","Dolphin, unid","upper",0,2800.096,5,12.768,1.59538960507508,2.77334580490172,0.3
"362","HB1103",9422,"UNDO","Dolphin, unid","lower",1,2800.096,5,12.768,1.59538960507508,2.77334580490172,0.3
"363","HB1103",9416,"UNDO","Dolphin, unid","upper",0,620.741,4,12.649,1.59538960507508,2.77334580490172,0.3
"364","HB1103",9416,"UNDO","Dolphin, unid","lower",1,620.741,4,12.649,1.59538960507508,2.77334580490172,0.3
"365","HB1103",9419,"GRAM","Dolphin, Risso's","lower",0,2389.408,10,12.694,1.59538960507508,2.77334580490172,0.3
"366","HB1103",9419,"GRAM","Dolphin, Risso's","upper",1,2389.408,10,12.694,1.59538960507508,2.77334580490172,0.3
"367","HB1103",9421,"GRAM","Dolphin, Risso's","lower",0,6595.534,30,12.74,1.59538960507508,2.77334580490172,0.3
"368","HB1103",9421,"GRAM","Dolphin, Risso's","upper",1,6595.534,30,12.74,1.59538960507508,2.77334580490172,0.3
"369","HB1103",9414,"BODO","Dolphin, Bottlenose","lower",1,965.1591,2,12.612,1.59538960507508,2.77334580490172,0.3
"370","HB1103",9414,"BODO","Dolphin, Bottlenose","upper",1,965.1591,2,12.612,1.59538960507508,2.77334580490172,0.3
"371","HB1103",9427,"UNDO","Dolphin, unid","lower",0,6896.964,5,13.249,1.7780467804028,3.56260465949549,0.3
"372","HB1103",9427,"UNDO","Dolphin, unid","upper",1,6896.964,5,13.249,1.7780467804028,3.56260465949549,0.3
"373","HB1103",9428,"GRAM","Dolphin, Risso's","lower",0,1371.327,1,13.303,1.7780467804028,3.56260465949549,0.3
"374","HB1103",9428,"GRAM","Dolphin, Risso's","upper",1,1371.327,1,13.303,1.7780467804028,3.56260465949549,0.3
"375","HB1103",9429,"GRAM","Dolphin, Risso's","lower",0,4.357787,1,13.547,1.7780467804028,3.56260465949549,0.5
"376","HB1103",9429,"GRAM","Dolphin, Risso's","upper",1,4.357787,1,13.547,1.7780467804028,3.56260465949549,0.5
"377","HB1103",9430,"UNDO","Dolphin, unid","upper",0,1966.21,1,13.573,1.7780467804028,3.56260465949549,0.5
"378","HB1103",9430,"UNDO","Dolphin, unid","lower",1,1966.21,1,13.573,1.7780467804028,3.56260465949549,0.5
"379","HB1103",9431,"BASH","Shark, Basking","lower",0,3463.562,1,14.152,2.2966248214735,3.56443583090634,0
"380","HB1103",9431,"BASH","Shark, Basking","upper",1,3463.562,1,14.152,2.2966248214735,3.56443583090634,0
"381","HB1103",9432,"GRAM","Dolphin, Risso's","upper",0,778.6022,7,14.659,2.2966248214735,3.56443583090634,0
"382","HB1103",9432,"GRAM","Dolphin, Risso's","lower",1,778.6022,7,14.659,2.2966248214735,3.56443583090634,0
"383","HB1103",9433,"GOBW","Whale, Cuvier's Beaked","lower",0,1146.533,2,14.664,2.2966248214735,3.56443583090634,0
"384","HB1103",9433,"GOBW","Whale, Cuvier's Beaked","upper",1,1146.533,2,14.664,2.2966248214735,3.56443583090634,0
"385","HB1103",9434,"TUNA","Fish, Tuna sp","upper",0,59.04038,1,15.106,1.32690435440045,4.8,0.3
"386","HB1103",9434,"TUNA","Fish, Tuna sp","lower",1,59.04038,1,15.106,1.32690435440045,4.8,0.3
"387","HB1103",9436,"GRAM","Dolphin, Risso's","lower",0,2487.331,5,15.182,1.32690435440045,4.8,0.3
"388","HB1103",9436,"GRAM","Dolphin, Risso's","upper",1,2487.331,5,15.182,1.32690435440045,4.8,0.3
"389","HB1103",9437,"GRAM","Dolphin, Risso's","lower",0,222.1577,10,16.542,1,4.77332706356005,0.3
"390","HB1103",9437,"GRAM","Dolphin, Risso's","upper",1,222.1577,10,16.542,1,4.77332706356005,0.3
"391","HB1103",9440,"BODO","Dolphin, Bottlenose","upper",0,381.3817,6,17.006,1,4.77332706356005,0.3
"392","HB1103",9440,"BODO","Dolphin, Bottlenose","lower",1,381.3817,6,17.006,1,4.77332706356005,0.3
"393","HB1103",9441,"GRAM","Dolphin, Risso's","lower",0,1637.668,10,17.015,1,4.77332706356005,0.3
"394","HB1103",9441,"GRAM","Dolphin, Risso's","upper",1,1637.668,10,17.015,1,4.77332706356005,0.3
"395","HB1103",9439,"UNMW","Whale, Unid. medium","lower",0,4214.976,1,17.002,1,4.77332706356005,0.3
"396","HB1103",9439,"UNMW","Whale, Unid. medium","upper",1,4214.976,1,17.002,1,4.77332706356005,0.3
"397","HB1103",9443,"UNDO","Dolphin, unid","lower",0,2665.283,4,17.146,1,4.3,0.3
"398","HB1103",9443,"UNDO","Dolphin, unid","upper",1,2665.283,4,17.146,1,4.3,0.3
"399","HB1103",9438,"TUNA","Fish, Tuna sp","lower",0,2371.894,1,16.926,1,4.77332706356005,0.3
"400","HB1103",9438,"TUNA","Fish, Tuna sp","upper",1,2371.894,1,16.926,1,4.77332706356005,0.3
"401","HB1103",9449,"UNST","Dolphin, Stenella sp.","upper",1,961.3328,11,21.335,3,4.7,0.5
"402","HB1103",9449,"UNST","Dolphin, Stenella sp.","lower",1,961.3328,11,21.335,3,4.7,0.5
"403","HB1103",9447,"BODO","Dolphin, Bottlenose","upper",1,349.3382,14,21.287,3,4.7,0.5
"404","HB1103",9447,"BODO","Dolphin, Bottlenose","lower",1,349.3382,14,21.287,3,4.7,0.5
"405","HB1103",9448,"SADO","Dolphin, Common","lower",0,70.47695,1,21.315,3,4.7,0.5
"406","HB1103",9448,"SADO","Dolphin, Common","upper",1,70.47695,1,21.315,3,4.7,0.5
"407","HB1103",9451,"UNDO","Dolphin, unid","upper",0,175.8898,4,21.55,3,4.7,0.5
"408","HB1103",9451,"UNDO","Dolphin, unid","lower",1,175.8898,4,21.55,3,4.7,0.5
"409","HB1103",9452,"UNDO","Dolphin, unid","upper",0,257.1352,4,21.559,3,4.7,0.5
"410","HB1103",9452,"UNDO","Dolphin, unid","lower",1,257.1352,4,21.559,3,4.7,0.5
"411","HB1103",9453,"UNDO","Dolphin, unid","upper",0,0,2,21.611,3,4.7,0.5
"412","HB1103",9453,"UNDO","Dolphin, unid","lower",1,0,2,21.611,3,4.7,0.5
"413","HB1103",9454,"UNDO","Dolphin, unid","lower",0,2024.269,20,21.664,3,4.7,0.5
"414","HB1103",9454,"UNDO","Dolphin, unid","upper",1,2024.269,20,21.664,3,4.7,0.5
"415","HB1103",9450,"SADO","Dolphin, Common","upper",1,1010.982,11,21.477,3,4.7,0.5
"416","HB1103",9450,"SADO","Dolphin, Common","lower",1,1010.982,11,21.477,3,4.7,0.5
"417","HB1103",9455,"TUNA","Fish, Tuna sp","upper",0,530.7896,1,21.669,3,4.7,0.5
"418","HB1103",9455,"TUNA","Fish, Tuna sp","lower",1,530.7896,1,21.669,3,4.7,0.5
"419","HB1103",9456,"SADO","Dolphin, Common","upper",1,904.6962,27,21.673,3,4.7,0.5
"420","HB1103",9456,"SADO","Dolphin, Common","lower",1,904.6962,27,21.673,3,4.7,0.5
"421","HB1103",9458,"SADO","Dolphin, Common","upper",0,450,45,21.751,3,4.7,0.5
"422","HB1103",9458,"SADO","Dolphin, Common","lower",1,450,45,21.751,3,4.7,0.5
"423","HB1103",9457,"UNDO","Dolphin, unid","lower",0,86.92307,4,21.718,3,4.7,0.5
"424","HB1103",9457,"UNDO","Dolphin, unid","upper",1,86.92307,4,21.718,3,4.7,0.5
"425","HB1103",9459,"SADO","Dolphin, Common","lower",1,90.82225,10,21.773,3,4.7,0.5
"426","HB1103",9459,"SADO","Dolphin, Common","upper",1,90.82225,10,21.773,3,4.7,0.5
"427","HB1103",9460,"SADO","Dolphin, Common","lower",0,102.606,15,21.834,3,3.39833348829353,0.5
"428","HB1103",9460,"SADO","Dolphin, Common","upper",1,102.606,15,21.834,3,3.39833348829353,0.5
"429","HB1103",9463,"SADO","Dolphin, Common","upper",0,95.5065,15,21.874,3,3.39833348829353,0.5
"430","HB1103",9463,"SADO","Dolphin, Common","lower",1,95.5065,15,21.874,3,3.39833348829353,0.5
"431","HB1103",9461,"SADO","Dolphin, Common","upper",0,237.7488,5,21.856,3,3.39833348829353,0.5
"432","HB1103",9461,"SADO","Dolphin, Common","lower",1,237.7488,5,21.856,3,3.39833348829353,0.5
"433","HB1103",9464,"OCSU","Fish, Ocean Sunfish (Mola Mola)","upper",0,436.3161,1,21.904,3,3.39833348829353,0.5
"434","HB1103",9464,"OCSU","Fish, Ocean Sunfish (Mola Mola)","lower",1,436.3161,1,21.904,3,3.39833348829353,0.5
"435","HB1103",10636,"GRAM","Dolphin, Risso's","lower",1,158.6727,2,10.429,0.7309399494134,3.59237597976536,0.5
"436","HB1103",10636,"GRAM","Dolphin, Risso's","upper",1,158.6727,2,10.429,0.7309399494134,3.59237597976536,0.5
"437","HB1103",10637,"GRAM","Dolphin, Risso's","upper",0,89.77119,1,10.436,0.7309399494134,3.59237597976536,0.5
"438","HB1103",10637,"GRAM","Dolphin, Risso's","lower",1,89.77119,1,10.436,0.7309399494134,3.59237597976536,0.5
"439","HB1103",10638,"GRAM","Dolphin, Risso's","upper",0,43.30127,3,12.001,1,4.5,0.5
"440","HB1103",10638,"GRAM","Dolphin, Risso's","lower",1,43.30127,3,12.001,1,4.5,0.5
"441","HB1103",9527,"FIWH","Whale, Fin","upper",1,2978.678,2,10.235,1.20507124953289,1.8,0.5
"442","HB1103",9527,"FIWH","Whale, Fin","lower",1,2978.678,2,10.235,1.20507124953289,1.8,0.5
"443","HB1103",9528,"MIWH","Whale, Minke Whale","lower",0,2299.821,1,10.32,1.20507124953289,1.8,0.5
"444","HB1103",9528,"MIWH","Whale, Minke Whale","upper",1,2299.821,1,10.32,1.20507124953289,1.8,0.5
"445","HB1103",9526,"GRAM","Dolphin, Risso's","lower",0,729.0281,3,10.186,1.20507124953289,1.8,0.5
"446","HB1103",9526,"GRAM","Dolphin, Risso's","upper",1,729.0281,3,10.186,1.20507124953289,1.8,0.5
"447","HB1103",9531,"UNLW","Whale, Unid. Large","lower",0,2528.122,1,11.093,3,1.97652703633329,0.6
"448","HB1103",9531,"UNLW","Whale, Unid. Large","upper",1,2528.122,1,11.093,3,1.97652703633329,0.6
"449","HB1103",9532,"GOBW","Whale, Cuvier's Beaked","lower",0,3689.551,2,11.421,3,1.97652703633329,0.6
"450","HB1103",9532,"GOBW","Whale, Cuvier's Beaked","upper",1,3689.551,2,11.421,3,1.97652703633329,0.6
"451","HB1103",9533,"GRAM","Dolphin, Risso's","upper",0,2970.974,4,11.463,3,2.56090393248184,0.6
"452","HB1103",9533,"GRAM","Dolphin, Risso's","lower",1,2970.974,4,11.463,3,2.56090393248184,0.6
"453","HB1103",9534,"UNDO","Dolphin, unid","lower",0,5330.043,5,11.552,3,2.56090393248184,0.6
"454","HB1103",9534,"UNDO","Dolphin, unid","upper",1,5330.043,5,11.552,3,2.56090393248184,0.6
"455","HB1103",9535,"GRAM","Dolphin, Risso's","upper",1,302.2835,10,12.024,3,2.99504064543351,0.6
"456","HB1103",9535,"GRAM","Dolphin, Risso's","lower",1,302.2835,10,12.024,3,2.99504064543351,0.6
"457","HB1103",9538,"UNDO","Dolphin, unid","lower",0,233.3851,1,13.577,3,4,0.6
"458","HB1103",9538,"UNDO","Dolphin, unid","upper",1,233.3851,1,13.577,3,4,0.6
"459","HB1103",9539,"UNDO","Dolphin, unid","lower",0,5330.043,2,13.602,3,4,0.6
"460","HB1103",9539,"UNDO","Dolphin, unid","upper",1,5330.043,2,13.602,3,4,0.6
"461","HB1103",9540,"GOBW","Whale, Cuvier's Beaked","lower",0,387.7116,3,13.974,2.51783287165786,4,0.6
"462","HB1103",9540,"GOBW","Whale, Cuvier's Beaked","upper",1,387.7116,3,13.974,2.51783287165786,4,0.6
